Admin,pairs_n,points_n,ph_variogram_mean,ph_vario_sd,log_SOC_variogram_mean,log_SOC_vario_sd
20702027,3,2,0.1982041686513933,1.701390179095418e-4,0.20404388131158896,3.664203728627531e-5
20702031,3,2,0.1981248144870807,6.0345077462226045e-5,0.20402678601960453,1.2973989983514412e-5
20702033,1,1,0.19807717101023742,NA,0.20401654620989398,NA
20702037,1,1,0.19829110881636786,NA,0.20406257430549127,NA
20702048,1,1,0.19837314573079073,NA,0.2040802638658914,NA
20702049,1,1,0.19802671368000954,NA,0.20400572140993542,NA
20702050,1,1,0.1983161144469493,NA,0.2040679642750748,NA
20702060,1,1,0.1995373949779587,NA,0.20433275472126355,NA
20702061,1,1,0.19804012723904513,NA,0.20400859728913961,NA
20703011,6,3,0.19916946863482568,9.561250928879034e-4,0.20425329242686122,2.0812548175420142e-4
20703019,1,1,0.1984647972556232,NA,0.20410004728476194,NA
20703026,1,1,0.19811901411166602,NA,0.20402553424396971,NA
20703028,1,1,0.2004831350833449,NA,0.20453927686695317,NA
20703030,1,1,0.19811340940598215,NA,0.2040243298420632,NA
20703031,1,1,0.19801949427077736,NA,0.20400417424266357,NA
20703036,3,2,0.19939378461547816,3.212206349174535e-4,0.20430154105986872,6.989015604952725e-5
20703042,1,1,0.19800341831684104,NA,0.2040007313877903,NA
20703048,1,1,0.1985673914489117,NA,0.2041222160276141,NA
20703049,1,1,0.19931065351592267,NA,0.20428340922153615,NA
20703051,1,1,0.19855790858035946,NA,0.2041201659801793,NA
20704001,1,1,0.19914926194829852,NA,0.20424833066170162,NA
20704004,1,1,0.19943409755658068,NA,0.2043102653620475,NA
20704005,6,3,0.19824238800166158,2.0256281733679562e-4,0.2040521335798371,4.3636540686896474e-5
20704010,3,2,0.19928062537102997,9.547994520790861e-4,0.20427730739598735,2.0788882644888872e-4
20704013,1,1,0.19843355872866067,NA,0.20409330199026315,NA
20704018,1,1,0.19856102941495501,NA,0.20412084063442953,NA
20704022,3,2,0.1984282773354916,3.6559932357152367e-4,0.20409227226381146,7.893664998367083e-5
20704025,1,1,0.19811666718967613,NA,0.2040250298936511,NA
20704026,1,1,0.19886189800835583,NA,0.20418597270097527,NA
20704028,3,2,0.19822197225901808,1.4614871788011643e-4,0.20404770455031304,3.148204663822117e-5
20704031,1,1,0.19875563714033373,NA,0.20416294967573095,NA
20704032,1,1,0.2007380879633197,NA,0.2045951251183438,NA
20704046,3,2,0.19836817153412661,3.123900969067903e-4,0.20407929088641075,6.728653166775232e-5
20704047,1,1,0.1986391374428165,NA,0.20413773248974001,NA
20704049,1,1,0.19953507467313078,NA,0.20433224939807845,NA
20704051,1,1,0.20002853574478238,NA,0.20443987252282295,NA
20704053,6,3,0.19906479069774505,6.376536522470099e-4,0.20423027096482688,1.3830199320393315e-4
20704054,1,1,0.19916832709881235,NA,0.2042524724525242,NA
20704902,3,2,0.20450244546262414,0.004171659150459273,0.20543101882761167,9.250404043424855e-4
20705002,15,5,0.1999254835734686,0.0012244883559622464,0.20441823977527293,2.67315030512661e-4
20705005,1,1,0.20077080739394487,NA,0.20460229736225438,NA
20705006,1,1,0.19968155000278887,NA,0.20436416322818773,NA
20705007,3,2,0.19991772297447186,0.0015344751635804326,0.20441676706236597,3.338236062990625e-4
20705008,3,2,0.19819437442470825,1.006096941320222e-4,0.20404175302085711,2.1656765686109877e-5
20705009,1,1,0.198239222514858,NA,0.2040513961351046,NA
20705010,1,1,0.19833718287344593,NA,0.20407250694808993,NA
20705012,1,1,0.200022297901824,NA,0.20443851018508688,NA
20705013,6,3,0.19868839269159766,7.339530498208518e-4,0.20414885382895145,1.588345319881847e-4
20705015,1,1,0.20379448682175277,NA,0.20526933297740846,NA
20705016,10,4,0.1989442847243919,7.267193929564454e-4,0.2042042581914089,1.5756058649753836e-4
20705017,1,1,0.19869306365969458,NA,0.20414940193658204,NA
20705019,1,1,0.1982466677172993,NA,0.2040529995861755,NA
20705021,3,2,0.19926394559648583,0.001018005273029534,0.20427374342523585,2.2162774975063626e-4
20705022,1,1,0.19850876622206726,NA,0.20410954530141692,NA
20705023,1,1,0.19948974938981145,NA,0.20432237977354703,NA
20705028,6,3,0.19887002952336794,8.620393705505114e-4,0.20418827088331246,1.871139849164776e-4
20705031,6,3,0.19985254284482906,0.0013985629808680553,0.2044026257917943,3.0406981194485344e-4
20705036,3,2,0.2003188803772623,0.0019005191222060608,0.20450473188069704,4.155417709172415e-4
20705038,1,1,0.19856254867455048,NA,0.20412116907173541,NA
20705042,1,1,0.19847907579501578,NA,0.20410313119638288,NA
20705043,1,1,0.1992499167253958,NA,0.20427020351057432,NA
20705044,3,2,0.19885738601539926,7.233926637175651e-4,0.20418529767466118,1.5691268723915197e-4
20705045,1,1,0.1985071167734984,NA,0.20410918891410737,NA
20705060,1,1,0.19807934146315978,NA,0.2040170122088289,NA
20705901,36,8,0.20768403961436988,0.008657325728612617,0.20615966986684894,0.0019619215303617586
20706002,6,3,0.19900851849095194,7.80761807374094e-4,0.20421818232874867,1.6957242732730657e-4
20706004,3,2,0.1990405403401202,8.706219910013508e-4,0.20422511408462163,1.8922366036071517e-4
20706006,3,2,0.19982817310655418,0.0015770812150168324,0.20439734724624245,3.427950072148368e-4
20706013,6,3,0.1988593578984418,5.746794767251523e-4,0.2041856739402968,1.2452115349610138e-4
20706016,6,3,0.19955215278497418,0.001475410719604607,0.20433710421556076,3.225334063275816e-4
20706017,1,1,0.1984775861440487,NA,0.20410280943606324,NA
20706019,1,1,0.20378886943636698,NA,0.20526808675638328,NA
20706028,10,4,0.19940299703550018,8.526987743857019e-4,0.20430397592484253,1.8545331816675613e-4
20801005,1,1,0.19809793382458044,NA,0.20402100504098838,NA
20801011,3,2,0.19920172204605396,2.1375971638333858e-4,0.20425975143893582,4.645694260795802e-5
20801015,1,1,0.19802654815710644,NA,0.20400568593151056,NA
20801019,1,1,0.1982007545042778,NA,0.20404311429843977,NA
20801021,6,3,0.19833402668988737,2.627159653437163e-4,0.20407189781230714,5.674921877631488e-5
20801026,1,1,0.19871648419256235,NA,0.2041544718271533,NA
20801031,1,1,0.19835782321581455,NA,0.20407695849434404,NA
20801040,1,1,0.1989038068077044,NA,0.20419505837892743,NA
20801057,1,1,0.19972712552703845,NA,0.20437409884987007,NA
20801062,1,1,0.1984084652604629,NA,0.2040878852968946,NA
20801075,1,1,0.19841366243581599,NA,0.20408900703554472,NA
20801079,1,1,0.19875574574718052,NA,0.20416297319654148,NA
20801081,1,1,0.19874161351954356,NA,0.20415991278767368,NA
20801083,6,3,0.19819592951307657,1.258130317253322e-4,0.2040421006821472,2.7067710925814857e-5
20801087,3,2,0.19881382770097056,6.899455900650348e-4,0.2041758435662244,1.495432929009374e-4
20801088,1,1,0.1986890545873439,NA,0.2041485341906224,NA
20801089,3,2,0.19847613804574232,3.7351568389861666e-4,0.204102600900485,8.073931729635343e-5
20801090,1,1,0.1985617933822978,NA,0.20412100579016637,NA
20801093,1,1,0.1982760444388291,NA,0.20405932805421367,NA
20801904,406,28,0.214110605240732,0.015068417092324645,0.2076490392605223,0.0035162015015414412
20802029,1,1,0.1983857575197836,NA,0.20408298493822455,NA
20802031,1,1,0.20058731123053805,NA,0.20456208864923706,NA
20802033,3,2,0.19856668728009105,4.845288586972458e-4,0.20412224034593848,1.0470993430405132e-4
20802036,3,2,0.19815137826408197,1.302254246454603e-4,0.20403251552870216,2.800014614167321e-5
20802038,1,1,0.19836622947102736,NA,0.204078771814683,NA
20802045,1,1,0.1980522181935221,NA,0.20401119080120636,NA
20802046,1,1,0.19821951050743344,NA,0.2040471516872247,NA
20803002,3,2,0.19895773914976478,6.125463593867439e-4,0.2042069557658934,1.330293881239517e-4
20803005,1,1,0.1981423514932152,NA,0.2040305507318403,NA
20803012,3,2,0.19842589060971014,3.3225530479709695e-4,0.2040917339259544,7.1773362889843e-5
20803014,3,2,0.1984701999071363,3.9865709220662625e-4,0.20410135198661464,8.600642429784124e-5
20803016,1,1,0.19830416939022893,NA,0.20406538929156365,NA
20803024,1,1,0.198370606308089,NA,0.20407971601934807,NA
20803049,3,2,0.19896435198714993,6.224920745049455e-4,0.20420841080188681,1.349979993569408e-4
20803064,1,1,0.19810115853904064,NA,0.2040216977491249,NA
20803066,1,1,0.19837749013961115,NA,0.20408120115292136,NA
20803071,1,1,0.19812577269682027,NA,0.2040269867927204,NA
20803901,1,1,0.19922061309209987,NA,0.2042638340994075,NA
20803902,171,18,0.20656924920375544,0.007130824351847803,0.20590352596839048,0.0016105144981946385
20804001,6,3,0.2027308447007573,0.003905368381899855,0.20503867376624813,8.691852709455871e-4
20804002,1,1,0.19836036777841798,NA,0.20407750736439245,NA
20804003,1,1,0.19883018538086886,NA,0.2041790995567941,NA
20804004,3,2,0.19946019804680515,0.0010614552769559393,0.20431644837231477,2.313533064646346e-4
20804007,6,3,0.1999403336038511,0.0018810457627993025,0.20442241738877862,4.110800440808162e-4
20804011,1,1,0.19829617582690084,NA,0.20406366635532208,NA
20804012,1,1,0.19820430846108966,NA,0.20404387922484668,NA
20804015,1,1,0.19924925738419988,NA,0.2042700601827928,NA
20804020,1,1,0.19808073358928988,NA,0.20401731111370408,NA
20804021,1,1,0.1992363095598252,NA,0.20426724571108593,NA
20804034,1,1,0.1984991576722076,NA,0.20410746932077423,NA
20804801,1,1,0.19821949524862875,NA,0.20404714840215127,NA
20804901,15,5,0.20636804143411316,0.007248273680202475,0.20585814647100514,0.0016354793298817994
20805005,3,2,0.19908442641549903,9.151279832081331e-4,0.20423476243990968,1.9817301218554652e-4
20806002,1,1,0.198099490083779,NA,0.20402133933811856,NA
20806004,1,1,0.19886164829477967,NA,0.20418591857311152,NA
20806008,1,1,0.19995626984538,NA,0.20442409257708016,NA
20806014,1,1,0.19872965585092175,NA,0.20415732358388955,NA
20806016,1,1,0.19825954143442154,NA,0.2040557725734446,NA
20806023,1,1,0.19899526368828938,NA,0.20421489626330136,NA
20806026,1,1,0.19888999039130473,NA,0.20419206269365442,NA
20806029,1,1,0.1986674614186786,NA,0.20414386098430057,NA
20806030,3,2,0.19905109264718415,8.839285837439001e-4,0.20422745120685942,1.917838864943902e-4
20806033,1,1,0.19827967501403274,NA,0.2040601103520878,NA
20806035,1,1,0.19801903237913468,NA,0.20400407527473283,NA
20806037,6,3,0.19863185272831796,5.671407465110937e-4,0.20413640747581221,1.2295777665641055e-4
20806050,1,1,0.19855860456001612,NA,0.20412031643351855,NA
20806902,78,12,0.20403282869395203,0.005146685903559796,0.20533233976450221,0.0011433722634118177
20807003,1,1,0.19834375621419795,NA,0.2040739245098476,NA
20807004,1,1,0.1986224409194484,NA,0.20413412059649566,NA
20807006,1,1,0.19957275306593525,NA,0.20434045600647066,NA
20807009,3,2,0.19990688704165474,0.0016145089424588212,0.20441443567206502,3.520666949143149e-4
20807020,1,1,0.19925275692776645,NA,0.2042708209219209,NA
20807024,1,1,0.1985124462543211,NA,0.20411034044778767,NA
20807033,1,1,0.20178993494856412,NA,0.20482622319696075,NA
20807035,6,3,0.1993262760371002,9.806600229348588e-4,0.20428740208391188,2.1331500227580322e-4
20807037,1,1,0.19860588304241103,NA,0.20413053925736827,NA
20807038,3,2,0.20090254462340335,0.002292287290489373,0.2046331397799306,5.013762985628199e-4
20807043,3,2,0.19883543881682628,7.224766496527622e-4,0.20418060040401054,1.5621184895497507e-4
20807045,1,1,0.19807970792026797,NA,0.20401709089019213,NA
20807046,1,1,0.19863108457662743,NA,0.20413599037435595,NA
20807048,3,2,0.1986244510160246,2.8126234821745563e-4,0.2041346091391276,6.0847572604041346e-5
20807051,3,2,0.19816176980115294,1.389065150342634e-4,0.20403475585075695,2.9847606126289304e-5
20807053,1,1,0.20191578522230652,NA,0.20485394291122488,NA
20807055,3,2,0.19862612334842616,1.235838559526775e-4,0.20413492738250452,2.6739743975346596e-5
20807902,21,6,0.20645669995248075,0.007011128321184633,0.20587693583557362,0.0015864814274678491
20807904,1,1,0.2033365134502702,NA,0.20516781068863424,NA
20808001,15,5,0.20065885034571662,0.002967288429298698,0.2045817647163415,6.542658545630525e-4
20808015,1,1,0.19888431535805953,NA,0.20419083232414975,NA
20808017,1,1,0.19880151942077431,NA,0.20417288826417074,NA
20808019,1,1,0.19825272207702058,NA,0.2040543036252521,NA
20808024,1,1,0.19884710315414553,NA,0.20418276596027715,NA
20901003,1,1,0.1980373850813709,NA,0.20400800924688248,NA
20901018,3,2,0.1988369250998678,6.822600420874601e-4,0.2041808712923268,1.4758999681339588e-4
20901023,1,1,0.1989898202122923,NA,0.20421371513121997,NA
20901024,3,2,0.19855323600501512,4.1694747554214465e-4,0.20411928848171595,9.007689359923958e-5
20901031,1,1,0.19964485842358443,NA,0.20435616628091563,NA
20901035,10,4,0.1996493463331936,0.0014666361455838604,0.20435840478752748,3.2000515235001883e-4
20901036,1,1,0.20011046283232486,NA,0.20445776956107028,NA
20901037,3,2,0.19893609973595222,7.48616843393272e-4,0.2042023833598839,1.6237536379321132e-4
20901038,10,4,0.2001890067002148,0.0017806544130348604,0.204476558843848,3.89818721305907e-4
20901039,10,4,0.20026894169108483,0.0014008050684280449,0.2044934200981946,3.0649495309086376e-4
20901040,1,1,0.1992976962943742,NA,0.20428059154401892,NA
20901042,1,1,0.19821083217035831,NA,0.20404528345185277,NA
20901044,3,2,0.19924158377253284,0.0010551620275025067,0.20426899646325905,2.2900779354979075e-4
20901046,15,5,0.20368896722616953,0.004259350410415431,0.20525237877449987,9.469626111040419e-4
20901047,10,4,0.19985269071561218,0.0011456964839288526,0.20440221813194082,2.501204479997173e-4
20901048,1,1,0.1985615956027072,NA,0.20412096303372415,NA
20901049,3,2,0.19933485283645844,8.840585251747569e-4,0.20428904081092386,1.9242690827011154e-4
20902011,1,1,0.1983553507414732,NA,0.2040764251904016,NA
20902013,6,3,0.19880965186755992,7.928769996322269e-4,0.20417509885731366,1.7220182165466073e-4
20902017,1,1,0.1985328331019459,NA,0.20411474598941343,NA
20902019,1,1,0.19895058917932137,NA,0.20420520418011337,NA
20902027,15,5,0.2032382394470929,0.004306064207348267,0.2051531976959774,9.534066874434806e-4
20902030,1,1,0.19861243171477602,NA,0.2041319556166429,NA
20902031,1,1,0.19826763840938652,NA,0.2040575169180885,NA
20902035,1,1,0.19806802746809785,NA,0.204014583373055,NA
20902036,3,2,0.19857289395100033,4.886302617630552e-4,0.20412359466300717,1.0551363744684542e-4
20902037,3,2,0.20029305031808256,0.0017578605385366916,0.20449881944830767,3.850012357034398e-4
20903003,1,1,0.1988719355075435,NA,0.20418814851747585,NA
20903012,1,1,0.19828556022857585,NA,0.20406137855162196,NA
20903032,1,1,0.19980292465370023,NA,0.20439062916417922,NA
20903033,3,2,0.1981757121910132,1.045627118467555e-4,0.20403773876244732,2.250509999040624e-5
20903035,1,1,0.19905022305703354,NA,0.20422682411218634,NA
20903901,15,5,0.20033151498063057,0.002155483100199119,0.2045084469512033,4.729836800901581e-4
20904014,1,1,0.1985736698319533,NA,0.2041235734210161,NA
20904016,6,3,0.1992847972523677,0.001218791139886866,0.204278697477664,2.652011584409745e-4
20904018,6,3,0.19879931856987884,6.654249796916299e-4,0.20417275441938434,0.00014421374134015061
20904038,1,1,0.19822051411075936,NA,0.20404736775505072,NA
20904039,1,1,0.19872647479004904,NA,0.2041566348316489,NA
20904045,1,1,0.19824438924438662,NA,0.20405250885947432,NA
20904057,1,1,0.19835186585428732,NA,0.20407567354022738,NA
20904065,1,1,0.19941324984775133,NA,0.20430572828816093,NA
20906002,1,1,0.19937423523298123,NA,0.20429723919329232,NA
20906003,1,1,0.19878465900119033,NA,0.20416923566992995,NA
20906009,3,2,0.1984200738314178,2.822949737004851e-4,0.20409045882496107,6.091685052778996e-5
20906015,3,2,0.19858248435957143,3.122377898178299e-4,0.204125545392497,6.756352283657478e-5
20906036,3,2,0.19885951030743804,5.910983196048355e-4,0.20418566683084577,1.2807683395173975e-4
20907001,1,1,0.19946929219899107,NA,0.20431792611406252,NA
20907010,1,1,0.19847973251528775,NA,0.2041032730476973,NA
20908001,3,2,0.19832100256517404,1.6713963412737115e-4,0.20406904558338504,3.601501243545335e-5
20908006,1,1,0.19845272372728895,NA,0.20409743998857544,NA
20908013,1,1,0.20046952627437195,NA,0.20453629776680288,NA
20908015,6,3,0.19883331297373158,8.34593441727586e-4,0.20418028943201158,1.8108423095975336e-4
20908018,1,1,0.19811566604678868,NA,0.2040248147570409,NA
20908019,3,2,0.19927217517236154,8.250956297728377e-4,0.20427538560748817,1.7930641112185402e-4
20908022,1,1,0.2004867766962068,NA,0.2045400740853557,NA
20908024,3,2,0.19831613278729268,2.2214281192284055e-4,0.20406801971849384,4.784104307835958e-5
20908029,3,2,0.19972729970896225,0.001022551934729335,0.20437461527584722,2.2250719431222575e-4
20908034,1,1,0.1993628472781159,NA,0.20429476172003344,NA
20908038,1,1,0.19861503785277893,NA,0.20413251930164367,NA
20908049,1,1,0.19859072372930506,NA,0.20412726091290187,NA
20908050,1,1,0.19830165627352409,NA,0.20406484759341015,NA
20908052,3,2,0.1997546813591709,0.001433948110067233,0.20438099044244296,3.1277101492479685e-4
20908058,1,1,0.1980995639082967,NA,0.20402135519652237,NA
20908062,3,2,0.19861844528397224,3.891636649263342e-4,0.2041333555938963,8.425301343200501e-5
20908065,1,1,0.19966617896059335,NA,0.2043608128899959,NA
20908801,1,1,0.19852271183639944,NA,0.20411255869678044,NA
20908901,6,3,0.20145776303153584,0.0032046973891848374,0.20475734886589012,7.043612887300595e-4
20909001,1,1,0.19855333631386976,NA,0.20411917759676879,NA
20909007,1,1,0.19887001229712123,NA,0.2041877316118742,NA
20909009,3,2,0.2011722789942731,0.002652315959200811,0.20469282040611383,5.817197515452028e-4
20909010,1,1,0.19828139174942963,NA,0.2040604802792081,NA
20909013,15,5,0.2039081019816047,0.0050144744201579255,0.2053033842385977,0.0011165000035925977
20909014,1,1,0.1988521214581164,NA,0.2041838536196179,NA
20909016,1,1,0.20094248914164517,NA,0.2046399487593678,NA
30101015,6,3,0.19995407798047765,0.0015762786791768432,0.20442483259665106,3.448625989977211e-4
30101016,1,1,0.19976439142026692,NA,0.20438222491040597,NA
30101022,6,3,0.19912516868732033,7.455944579577932e-4,0.20424346545704622,1.619385658143391e-4
30101025,1,1,0.199214533401068,NA,0.20426251278316235,NA
30101033,1,1,0.19804408499928272,NA,0.20400944611293373,NA
30101039,1,1,0.19809921022045526,NA,0.20402127922031849,NA
30101043,1,1,0.1982095496635002,NA,0.20404500738096817,NA
30101052,1,1,0.19880217407102235,NA,0.20417303009618845,NA
30101056,1,1,0.19834588537412307,NA,0.20407438369502237,NA
30101057,21,6,0.2034761046260309,0.004010901011986169,0.20520437519017162,8.949075185943642e-4
30101062,6,3,0.19894188367865484,7.193123431285092e-4,0.20420368217014867,1.5607304824846082e-4
30101067,1,1,0.20037714581436064,NA,0.2045160801326843,NA
30101070,3,2,0.19828075439453763,1.8487147454987918e-4,0.20406037721670614,3.983952881958026e-5
30101071,3,2,0.1990202236522124,8.279369991614316e-4,0.20422068453040412,1.7976523115084542e-4
30101072,3,2,0.19985179544771162,0.0014814201973504407,0.20440215654879562,3.238780307311137e-4
30101075,10,4,0.19868033925873632,4.169364561403085e-4,0.20414679738832717,9.03156715374133e-5
30101077,6,3,0.19959982687443933,7.941993008257706e-4,0.204346769231385,1.7230930782402898e-4
30101078,6,3,0.20030596903820194,0.0021255216524945146,0.20450247165405014,4.671466646717613e-4
30101902,3,2,0.1983465800889369,2.922977683213606e-4,0.20407460755850704,6.308564627279535e-5
30102002,3,2,0.19982937748002738,0.0015718534722511796,0.2043975600678804,3.4197535304994963e-4
30102003,15,5,0.1993728316275029,0.0010673233769050944,0.20429767981751676,2.3249422822399501e-4
30102004,1,1,0.1983554887589106,NA,0.20407645495984506,NA
30102007,6,3,0.19891115775273105,6.880766189960484e-4,0.20419697775522183,1.4938761236747328e-4
30102008,10,4,0.1986225227356911,6.616051714669501e-4,0.2041345308523718,1.433058426473856e-4
30102010,3,2,0.19829975333349986,2.4835015413192797e-4,0.2040645062872305,5.346019525133258e-5
30102014,1,1,0.19801824507913504,NA,0.20400390658815903,NA
30102019,3,2,0.19865407338471414,4.2021114156534184e-4,0.2041410925915218,9.079611242809293e-5
30102020,10,4,0.20178929531593512,0.002780362376958921,0.20482926237482604,6.128286625577231e-4
30102021,1,1,0.2067469756341854,NA,0.20592746787981564,NA
30102022,1,1,0.19841657746072056,NA,0.20408963623276183,NA
30102031,6,3,0.1991513827540713,8.167796006357251e-4,0.20424927725992062,1.7700184740709548e-4
30102032,1,1,0.20288873455560155,NA,0.20506870730755206,NA
30102033,1,1,0.19938023553594056,NA,0.20429854464539146,NA
30102035,3,2,0.19896016600120775,7.998194637073628e-4,0.20420769108863296,1.731043989057508e-4
30102044,1,1,0.19907262266903553,NA,0.20423168689777801,NA
30102045,1,1,0.1997936559523085,NA,0.2043886074529043,NA
30102049,1,1,0.1980335335122929,NA,0.20400718339849344,NA
30102059,1,1,0.19838467450784988,NA,0.20408275125556813,NA
30102070,1,1,0.1986295681734711,NA,0.2041356623382198,NA
30102071,3,2,0.19838072750450675,2.617258219050745e-4,0.20408195993082864,5.646434552801822e-5
30102075,10,4,0.19930049756758267,0.001056617555667283,0.2042819101952857,2.302161430524065e-4
30102078,6,3,0.19870302056287903,5.325593364615747e-4,0.20415178518184765,1.1533745275694764e-4
30102081,1,1,0.1984502110899813,NA,0.20409689742414516,NA
30102082,3,2,0.19849414087685627,1.974529629917868e-4,0.20410641589500875,4.2640838308365865e-5
30102083,1,1,0.19808568549620384,NA,0.20401837442798035,NA
30102803,1,1,0.19830472142499067,NA,0.20406550828417166,NA
30102903,36,8,0.20677666945013976,0.0074238017548756315,0.20595095980665984,0.0016749694478412186
30103015,1,1,0.19803136153664902,NA,0.20400671774088466,NA
30103021,1,1,0.1992793084419586,NA,0.20427659333948225,NA
30103028,10,4,0.2049418784898255,0.00513286825810709,0.20553290369852398,0.0011452075540432168
30103030,3,2,0.1985727087600606,4.8144801992542686e-4,0.2041235345076308,1.0408959414392626e-4
30103035,1,1,0.20039571597914047,NA,0.2045201434955062,NA
30103043,3,2,0.20498698663497247,4.634310903798877e-4,0.20553446851390603,1.0321501152352961e-4
30103045,28,7,0.20424704713926717,0.005443808854413265,0.20538007125971525,0.0012161157802552463
30103046,3,2,0.1997694091887291,0.001281372909148419,0.20438398328909743,2.799311740031517e-4
30103047,28,7,0.20018058192482738,0.0015105415727139533,0.2044744398362495,3.2982697989010837e-4
30103049,10,4,0.19910124353395472,7.406221090780121e-4,0.2042382686859396,1.6115468968345688e-4
30103050,10,4,0.19841124544876904,3.980283262073353e-4,0.20408865001943083,8.606726314224057e-5
30103054,10,4,0.20735619560854604,0.00688719821225313,0.2060769504729661,0.0015572061883847735
30103055,15,5,0.20367108433181705,0.0037177233451915143,0.20524740830195365,8.210828965543733e-4
30103056,10,4,0.20349340208559769,0.004590702066821346,0.20521056063805349,0.0010146812530326254
30103057,3,2,0.20008082780350928,0.0014110563693601438,0.20445208298519574,3.0830789407748486e-4
30103058,6,3,0.2006204309192684,0.002019828223872682,0.20457107443229747,4.436844596191117e-4
30103059,1,1,0.2024217286616034,NA,0.20496552231375526,NA
30103061,3,2,0.20063899518152592,6.376311606380486e-4,0.20457355245927006,1.3974497806716905e-4
30103062,1,1,0.19833142280052074,NA,0.20407126486697502,NA
30103064,6,3,0.20188912174953316,0.00199929200228605,0.20484984768318032,4.374491241704597e-4
30103069,3,2,0.198357968045348,2.692337338101727e-4,0.20407705511815058,5.807489601633099e-5
30103071,1,1,0.2019176539776924,NA,0.20485435462910265,NA
30103072,1,1,0.19907036639556616,NA,0.20423119704187093,NA
30103901,3,2,0.19878673462646254,5.685853038647383e-4,0.2041699033433832,1.229749893012774e-4
30104010,3,2,0.19890850522882655,7.674121460300898e-4,0.2041964695658391,1.659982398548819e-4
30104017,1,1,0.20045393208651732,NA,0.20453288429537395,NA
30104032,3,2,0.19847915975165145,3.539123162187708e-4,0.20410324534914548,7.647139644835606e-5
30104037,3,2,0.19829218527856016,2.482010236024738e-4,0.20406287466235315,5.343575806632734e-5
30104045,1,1,0.19841202686452242,NA,0.20408865401280432,NA
30104901,153,17,0.20365944957521814,0.005766770942364121,0.20525087943819798,0.0012952568183956584
30104907,105,14,0.21272384415310056,0.013319760940832683,0.2073229951059225,0.0030660536268732655
30105003,1,1,0.1997927004715444,NA,0.20438839904727016,NA
30105005,1,1,0.19804103078225632,NA,0.20400879106231593,NA
30105006,1,1,0.1980300393136195,NA,0.20400643428475407,NA
30105015,3,2,0.20020603479816212,9.464028790093044e-4,0.20447901297553345,2.0660536860308195e-4
30105019,10,4,0.19889441553211337,6.832964324356579e-4,0.20419337432890566,1.4836803067961059e-4
30105021,1,1,0.19885034621521458,NA,0.20418346885117994,NA
30105022,10,4,0.20251043329554003,0.004813842698165694,0.20499347634821977,0.001069924634788914
30105024,3,2,0.19977712899393402,8.457891364128406e-4,0.20438529469767366,1.8467039559557692e-4
30105025,1,1,0.19870303789418464,NA,0.20415156095046963,NA
30105030,1,1,0.1991989421532368,NA,0.20425912454642217,NA
30105032,6,3,0.19917066286291912,9.56154319043265e-4,0.204253537350076,2.0811044663595807e-4
30105051,1,1,0.19888304520104103,NA,0.20419055695674193,NA
30105052,1,1,0.19945161206425346,NA,0.20431407749892055,NA
30105056,1,1,0.19819204166795204,NA,0.2040412392022673,NA
30105057,3,2,0.1981863039434224,1.3480393411952573e-4,0.20404002906523266,2.8983436988277463e-5
30105902,276,23,0.21402581183502922,0.014106548242455786,0.20762410336109585,0.0032609129128494097
30106005,3,2,0.19990209984234925,6.534907445108737e-4,0.20441244560022703,1.4253576967912998e-4
30106025,1,1,0.19827838646380133,NA,0.20405983269732436,NA
30106035,6,3,0.2013228512541925,0.0028525773988968403,0.20472683536123976,6.266999358473084e-4
30106042,1,1,0.19805555860857652,NA,0.20401190750034076,NA
30106045,1,1,0.19893523917067474,NA,0.20420187478050075,NA
30106051,1,1,0.19818264259486615,NA,0.20403921672525752,NA
30106060,3,2,0.19820217714041452,1.532050209406517e-4,0.20404345125690457,3.2945400048836536e-5
30106062,1,1,0.19953486995806727,NA,0.20433220481494374,NA
30106066,1,1,0.2006917322258929,NA,0.20458496564038126,NA
30106071,1,1,0.19833547855079708,NA,0.2040721394247093,NA
30106075,6,3,0.1986765714312736,6.4049110854382e-4,0.20414617689055367,1.386567695687844e-4
30106076,1,1,0.20122709715348366,NA,0.2047024309525037,NA
30106902,21,6,0.20366583118876713,0.0046251368139898896,0.20524814812118655,0.0010335729686175308
30106908,36,8,0.1996322125820444,0.0012644650738920364,0.2043543979818978,2.761812624081571e-4
30107001,10,4,0.19977465676320805,0.0013648061578294532,0.2043854984778566,2.9819097411881837e-4
30107008,3,2,0.19945145693678473,0.0012263244921387657,0.2043147883369068,2.6661893231381967e-4
30107010,1,1,0.19843672866924628,NA,0.20409398636509624,NA
30107015,6,3,0.19936917734178305,0.0010800440054146506,0.20429677972918014,2.3567829255942565e-4
30107034,1,1,0.1993485589218713,NA,0.20429165351854014,NA
30107036,1,1,0.19808794974526908,NA,0.2040188606697283,NA
30107038,10,4,0.19849470435805086,3.798022303012087e-4,0.20410665057907615,8.214521468374549e-5
30107042,1,1,0.1986266652581213,NA,0.20413503437764147,NA
30107046,1,1,0.19850669912895724,NA,0.2041090986769101,NA
30107909,6,3,0.20403700478941111,0.005719527378668306,0.2053334279900917,0.001272641561218594
30107910,15,5,0.20221341485092464,0.004676304434185518,0.20492795064199265,0.0010380012133473285
30108001,15,5,0.20295614948997537,0.0037358814161208235,0.20508883599345376,8.286597470774635e-4
30108003,15,5,0.19945154961997236,0.0011195670229707314,0.2043148359345627,2.44282962520846e-4
